Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-01-21 00:00:00-05:00,0.11145711690187454,0.11231442051937557,0.11145711690187454,0.11145711690187454,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11274299025535583,0.11360030465228686,0.11274299025535583,0.11274299025535583,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11274296329551282,0.11317162039147502,0.11231430619955063,0.11231430619955063,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.11102839863748314,0.11102839863748314,0.11059974133968355,0.11059974133968353,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11059973593941769,0.11059973593941769,0.1097424328327179,0.1097424328327179,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10674179624196622,0.10674179624196622,0.10631313920021057,0.10631313920021057,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10288393041508499,0.10288393041508499,0.102455273270607,0.102455273270607,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09773934494516033,0.09773934494516033,0.09688203036785126,0.09688203036785126,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09173813918020261,0.09173813918020261,0.09130948781967163,0.09130948781967163,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09473876655101776,0.09516741811494159,0.09473876655101776,0.09473876655101776,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09816799312829971,0.09859663893015594,0.09816799312829971,0.09816799312829971,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09816799312829971,0.09902529617905062,0.09816799312829971,0.09816799312829971,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09859665483236313,0.09902531215039401,0.09859665483236313,0.09859665483236313,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09431009011613864,0.09431009011613864,0.09345278143882751,0.09345278143882751,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09345278143882751,0.09388143863924236,0.09345278143882751,0.09345278143882751,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.09088084564471888,0.09088084564471888,0.09045219421386719,0.09045219421386719,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.09002355740107001,0.09002355740107001,0.08959413319826126,0.08959413319826126,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08830819325925844,0.08830819325925844,0.08745088428258896,0.08745088428258896,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.08959413319826126,0.09002355740107001,0.08959413319826126,0.08959413319826126,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09345278143882751,0.09431009011613864,0.09345278143882751,0.09345278143882751,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.08830815846436572,0.08830815846436572,0.08787950128316879,0.08787950128316879,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.08359294668707688,0.08359294668707688,0.0831642895936966,0.0831642895936966,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.08445029705762863,0.084878954392776,0.08445029705762863,0.08445029705762863,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.08230699610009351,0.08230699610009351,0.08144968748092651,0.08144968748092651,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.08659355342388153,0.0870222049421365,0.08659355342388153,0.08659355342388153,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.08787950128316879,0.08830815846436572,0.08787950128316879,0.08787950128316879,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.0908808559179306,0.0917381646000625,0.0908808559179306,0.0908808559179306,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.09130948781967163,0.09173813918020261,0.09130948781967163,0.09130948781967163,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.09045223455885378,0.09045223455885378,0.09002357721328735,0.09002357721328735,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.0895941304593837,0.0895941304593837,0.08916547894477844,0.08916547894477844,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.08916548194383776,0.08916548194383776,0.08873682469129562,0.08873682469129562,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.08873680992204433,0.08873680992204433,0.08787950128316879,0.08787950128316879,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.08144970713042077,0.08144970713042077,0.08102105557918549,0.08102105557918549,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.07759098403287165,0.07759098403287165,0.07716233283281326,0.07716233283281326,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.0750190913464739,0.0750190913464739,0.07416178286075592,0.07416178286075592,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.07716233283281326,0.07759098403287165,0.07716233283281326,0.07716233283281326,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.07673373546323249,0.07673373546323249,0.0763050839304924,0.0763050839304924,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.07930643111467361,0.08016373986701975,0.07930643111467361,0.07930643111467361,37228800,0.0,0.0
1981-03-17 00:00:00-05:00,0.0831642895936966,0.08402159805694001,0.0831642895936966,0.0831642895936966,43747200,0.0,0.0
1981-03-18 00:00:00-05:00,0.08830815553665161,0.08916546414710445,0.08830815553665161,0.08830815553665161,36937600,0.0,0.0
1981-03-19 00:00:00-05:00,0.0878795359091634,0.0878795359091634,0.08745088428258896,0.08745088428258896,37811200,0.0,0.0
1981-03-20 00:00:00-05:00,0.08830815553665161,0.08916546414710445,0.08830815553665161,0.08830815553665161,14604800,0.0,0.0
1981-03-23 00:00:00-05:00,0.09173815697431564,0.09259546558518363,0.09173815697431564,0.09173815697431564,22019200,0.0,0.0
1981-03-24 00:00:00-05:00,0.09173813918020261,0.09173813918020261,0.09130948781967163,0.09130948781967163,28156800,0.0,0.0
1981-03-25 00:00:00-05:00,0.09045221465229834,0.09045221465229834,0.08959413319826126,0.08959413319826126,7056000,0.0,0.0
1981-03-26 00:00:00-05:00,0.08830815846436572,0.08830815846436572,0.08787950128316879,0.08787950128316879,12275200,0.0,0.0
1981-03-27 00:00:00-05:00,0.08530758044255408,0.08530758044255408,0.08487892895936966,0.08487892895936966,12252800,0.0,0.0
1981-03-30 00:00:00-05:00,0.08487892895936966,0.08573623764925717,0.08487892895936966,0.08487892895936966,9900800,0.0,0.0
1981-03-31 00:00:00-05:00,0.08487895172396419,0.08487895172396419,0.08402164280414581,0.08402164280414581,15993600,0.0,0.0
1981-04-01 00:00:00-05:00,0.08359294668707688,0.08359294668707688,0.0831642895936966,0.0831642895936966,34070400,0.0,0.0
1981-04-02 00:00:00-05:00,0.09045219421386719,0.09088084564471888,0.09045219421386719,0.09045219421386719,31404800,0.0,0.0
1981-04-03 00:00:00-05:00,0.0908808559179306,0.09130951312075586,0.0908808559179306,0.0908808559179306,16486400,0.0,0.0
1981-04-06 00:00:00-05:00,0.0895941304593837,0.0895941304593837,0.08916547894477844,0.08916547894477844,22803200,0.0,0.0
1981-04-07 00:00:00-05:00,0.08873680698011897,0.08873680698011897,0.08830815553665161,0.08830815553665161,10684800,0.0,0.0
1981-04-08 00:00:00-05:00,0.09259545803070068,0.0934527665716244,0.09259545803070068,0.09259545803070068,21952000,0.0,0.0
1981-04-09 00:00:00-05:00,0.09431007504463196,0.09473873217654395,0.09431007504463196,0.09431007504463196,12499200,0.0,0.0
1981-04-10 00:00:00-05:00,0.09559604525566101,0.09602469668440732,0.09559604525566101,0.09559604525566101,33465600,0.0,0.0
1981-04-13 00:00:00-05:00,0.09559604525566101,0.09602469668440732,0.09559604525566101,0.09559604525566101,16060800,0.0,0.0
1981-04-14 00:00:00-05:00,0.09559604525566101,0.09602469668440732,0.09559604525566101,0.09559604525566101,6652800,0.0,0.0
1981-04-15 00:00:00-05:00,0.09130951312075586,0.09130951312075586,0.0908808559179306,0.0908808559179306,34048000,0.0,0.0
1981-04-16 00:00:00-05:00,0.08616489643643609,0.08616489643643609,0.0857362449169159,0.0857362449169159,23878400,0.0,0.0
1981-04-20 00:00:00-05:00,0.08830815553665161,0.08873680698011897,0.08830815553665161,0.08830815553665161,35347200,0.0,0.0
1981-04-21 00:00:00-05:00,0.09431007504463196,0.09473873217654395,0.09431007504463196,0.09431007504463196,28537600,0.0,0.0
1981-04-22 00:00:00-05:00,0.0977393388748169,0.0981679961368486,0.0977393388748169,0.0977393388748169,18995200,0.0,0.0
1981-04-23 00:00:00-05:00,0.1003112643957138,0.10073992167844005,0.1003112643957138,0.1003112643957138,58016000,0.0,0.0
1981-04-24 00:00:00-05:00,0.10031124393110073,0.10031124393110073,0.09945394098758698,0.09945394098758698,35056000,0.0,0.0
1981-04-27 00:00:00-04:00,0.09902531215039401,0.09902531215039401,0.09859665483236313,0.09859665483236313,38528000,0.0,0.0
1981-04-28 00:00:00-04:00,0.09731068765650579,0.09731068765650579,0.09688203036785126,0.09688203036785126,32188800,0.0,0.0
1981-04-29 00:00:00-04:00,0.09602469668440732,0.09602469668440732,0.09559604525566101,0.09559604525566101,13641600,0.0,0.0
1981-04-30 00:00:00-04:00,0.09731066226959229,0.0981679766232407,0.09731066226959229,0.09731066226959229,12611200,0.0,0.0
1981-05-01 00:00:00-04:00,0.09731066226959229,0.0981679766232407,0.09731066226959229,0.09731066226959229,16553600,0.0,0.0
1981-05-04 00:00:00-04:00,0.09731068765650579,0.09731068765650579,0.09688203036785126,0.09688203036785126,14448000,0.0,0.0
1981-05-05 00:00:00-04:00,0.09688198450014292,0.09688198450014292,0.09645333886146545,0.09645333886146545,17539200,0.0,0.0
1981-05-06 00:00:00-04:00,0.0943101170941475,0.0943101170941475,0.09388146549463272,0.09388146549463272,18950400,0.0,0.0
1981-05-07 00:00:00-04:00,0.09516740590333939,0.09559606313577891,0.09516740590333939,0.09516740590333939,9363200,0.0,0.0
1981-05-08 00:00:00-04:00,0.09602472186088562,0.09645337912553842,0.09602472186088562,0.09602472186088562,7907200,0.0,0.0
1981-05-11 00:00:00-04:00,0.0943101170941475,0.0943101170941475,0.09388146549463272,0.09388146549463272,11939200,0.0,0.0
1981-05-12 00:00:00-04:00,0.09388146549463272,0.09516742601669728,0.09388146549463272,0.09388146549463272,4256000,0.0,0.0
1981-05-13 00:00:00-04:00,0.09388143863924236,0.09473874731655348,0.09345278143882751,0.09345278143882751,4905600,0.0,0.0
1981-05-14 00:00:00-04:00,0.09302412733144769,0.09302412733144769,0.09216681867837906,0.09216681867837906,4928000,0.0,0.0
1981-05-15 00:00:00-04:00,0.09431007504463196,0.09559604071685028,0.09431007504463196,0.09431007504463196,4905600,0.0,0.0
1981-05-18 00:00:00-04:00,0.09602472186088562,0.09688202494315235,0.09602472186088562,0.09602472186088562,4166400,0.0,0.0
1981-05-19 00:00:00-04:00,0.09473873217654395,0.09473873217654395,0.09431007504463196,0.09431007504463196,25424000,0.0,0.0
1981-05-20 00:00:00-04:00,0.09731066226959229,0.0981679766232407,0.09731066226959229,0.09731066226959229,13283200,0.0,0.0
1981-05-21 00:00:00-04:00,0.10288392752408981,0.10331258465652272,0.10288392752408981,0.10288392752408981,32211200,0.0,0.0
1981-05-22 00:00:00-04:00,0.1075991541147232,0.10845646863833894,0.1075991541147232,0.1075991541147232,31427200,0.0,0.0
1981-05-26 00:00:00-04:00,0.10759911572073584,0.10759911572073584,0.107170470058918,0.107170470058918,85344000,0.0,0.0
1981-05-27 00:00:00-04:00,0.11317166686058044,0.11360032413255243,0.11317166686058044,0.11317166686058044,149497600,0.0,0.0
1981-05-28 00:00:00-04:00,0.11317166686058044,0.11360032413255243,0.11317166686058044,0.11317166686058044,73987200,0.0,0.0
1981-05-29 00:00:00-04:00,0.11360032856464386,0.11402975280498726,0.11360032856464386,0.11360032856464386,59382400,0.0,0.0
1981-06-01 00:00:00-04:00,0.11360032856464386,0.11402975280498726,0.11360032856464386,0.11360032856464386,51251200,0.0,0.0
1981-06-02 00:00:00-04:00,0.10845644317764266,0.10845644317764266,0.10802778601646423,0.10802778601646423,40432000,0.0,0.0
1981-06-03 00:00:00-04:00,0.10802778601646423,0.10888508889178498,0.10802778601646423,0.10802778601646423,39446400,0.0,0.0
1981-06-04 00:00:00-04:00,0.11017103493213654,0.11059968054728633,0.11017103493213654,0.11017103493213654,56067200,0.0,0.0
1981-06-05 00:00:00-04:00,0.10888511589270573,0.10888511589270573,0.10845647007226944,0.10845647007226944,57680000,0.0,0.0
1981-06-08 00:00:00-04:00,0.1050272016701722,0.1050272016701722,0.10459854453802109,0.10459854453802109,93497600,0.0,0.0
1981-06-09 00:00:00-04:00,0.10674182325601578,0.10717048040625529,0.10674182325601578,0.10674182325601578,119593600,0.0,0.0
1981-06-10 00:00:00-04:00,0.10802778601646423,0.10931374605296341,0.10802778601646423,0.10802778601646423,25222400,0.0,0.0
1981-06-11 00:00:00-04:00,0.11274299025535583,0.11317164745382136,0.11274299025535583,0.11274299025535583,38976000,0.0,0.0
1981-06-12 00:00:00-04:00,0.11188577443414807,0.11188577443414807,0.11145711690187454,0.11145711690187454,25804800,0.0,0.0
1981-06-15 00:00:00-04:00,0.11145701548248386,0.11145701548248386,0.11102835834026337,0.11102835834026337,143763200,0.0,0.0
1981-06-16 00:00:00-04:00,0.10931376666660274,0.10931376666660274,0.10888510942459106,0.10888510942459106,37251200,0.0,0.0
1981-06-17 00:00:00-04:00,0.10759911572073584,0.10759911572073584,0.107170470058918,0.107170470058918,27574400,0.0,0.0
1981-06-18 00:00:00-04:00,0.10717048040625529,0.10759912610945899,0.10674182325601578,0.10674182325601578,23049600,0.0,0.0
1981-06-19 00:00:00-04:00,0.10416987421129666,0.10416987421129666,0.10374122858047485,0.10374122858047485,27507200,0.0,0.0
1981-06-22 00:00:00-04:00,0.10031124845923821,0.10031124845923821,0.09988260269165039,0.09988260269165039,10841600,0.0,0.0
1981-06-23 00:00:00-04:00,0.10159719735383987,0.10245526709543214,0.10159719735383987,0.10159719735383987,15030400,0.0,0.0
1981-06-24 00:00:00-04:00,0.09988260115012361,0.09988260115012361,0.09902528673410416,0.09902528673410416,23027200,0.0,0.0
1981-06-25 00:00:00-04:00,0.10116854310035706,0.10159720023113893,0.10116854310035706,0.10116854310035706,24259200,0.0,0.0
1981-06-26 00:00:00-04:00,0.10073990567386357,0.10073990567386357,0.09988260269165039,0.09988260269165039,23788800,0.0,0.0
1981-06-29 00:00:00-04:00,0.09731064158585447,0.09731064158585447,0.09645333886146545,0.09645333886146545,10595200,0.0,0.0
1981-06-30 00:00:00-04:00,0.0895941304593837,0.0895941304593837,0.08916547894477844,0.08916547894477844,35907200,0.0,0.0
1981-07-01 00:00:00-04:00,0.08873680698011897,0.08873680698011897,0.08830815553665161,0.08830815553665161,170464000,0.0,0.0
1981-07-02 00:00:00-04:00,0.08830815553665161,0.08873680698011897,0.08830815553665161,0.08830815553665161,30284800,0.0,0.0
1981-07-06 00:00:00-04:00,0.08616490698149262,0.08616490698149262,0.08530759811401367,0.08530759811401367,16531200,0.0,0.0
1981-07-07 00:00:00-04:00,0.08616487681865692,0.08702218538602685,0.08616487681865692,0.08616487681865692,15836800,0.0,0.0
1981-07-08 00:00:00-04:00,0.08959413319826126,0.09002355740107001,0.08959413319826126,0.08959413319826126,16620800,0.0,0.0
1981-07-09 00:00:00-04:00,0.08316430916268257,0.08316430916268257,0.08273565769195557,0.08273565769195557,32883200,0.0,0.0
1981-07-10 00:00:00-04:00,0.07673373546323249,0.07673373546323249,0.0763050839304924,0.0763050839304924,55171200,0.0,0.0
1981-07-13 00:00:00-04:00,0.07802049070596695,0.07844914808444892,0.07802049070596695,0.07802049070596695,45740800,0.0,0.0
1981-07-14 00:00:00-04:00,0.08144968748092651,0.08230699610009351,0.08144968748092651,0.08144968748092651,19779200,0.0,0.0
1981-07-15 00:00:00-04:00,0.0835929587483406,0.08402161018005198,0.0835929587483406,0.0835929587483406,10953600,0.0,0.0
1981-07-16 00:00:00-04:00,0.0857362449169159,0.08659355367947544,0.0857362449169159,0.0857362449169159,15232000,0.0,0.0
1981-07-17 00:00:00-04:00,0.08873682469129562,0.08916548194383776,0.08873682469129562,0.08873682469129562,19824000,0.0,0.0
1981-07-20 00:00:00-04:00,0.08316430916268257,0.08316430916268257,0.08273565769195557,0.08273565769195557,23654400,0.0,0.0
1981-07-21 00:00:00-04:00,0.08273566064803382,0.08273566064803382,0.08230700343847275,0.08230700343847275,31942400,0.0,0.0
1981-07-22 00:00:00-04:00,0.0784491206490421,0.0784491206490421,0.07759103924036026,0.07759103924036026,22668800,0.0,0.0
1981-07-23 00:00:00-04:00,0.07973510026931763,0.08016375760208443,0.07973510026931763,0.07973510026931763,34451200,0.0,0.0
1981-07-24 00:00:00-04:00,0.08230700343847275,0.08273566064803382,0.08230700343847275,0.08230700343847275,28851200,0.0,0.0
1981-07-27 00:00:00-04:00,0.0857362449169159,0.08616489643643609,0.0857362449169159,0.0857362449169159,17337600,0.0,0.0
1981-07-28 00:00:00-04:00,0.08316430916268257,0.08316430916268257,0.08273565769195557,0.08273565769195557,22848000,0.0,0.0
1981-07-29 00:00:00-04:00,0.0818783446522691,0.0818783446522691,0.08144968748092651,0.08144968748092651,15500800,0.0,0.0
1981-07-30 00:00:00-04:00,0.08445029705762863,0.085307606004403,0.08445029705762863,0.08445029705762863,9900800,0.0,0.0
1981-07-31 00:00:00-04:00,0.0857362449169159,0.08616489643643609,0.0857362449169159,0.0857362449169159,10953600,0.0,0.0
1981-08-03 00:00:00-04:00,0.08573623764925717,0.08573623764925717,0.08487892895936966,0.08487892895936966,12432000,0.0,0.0
1981-08-04 00:00:00-04:00,0.08616487681865692,0.08659353396410081,0.08616487681865692,0.08616487681865692,31673600,0.0,0.0
1981-08-05 00:00:00-04:00,0.08873682469129562,0.08916548194383776,0.08873682469129562,0.08873682469129562,17494400,0.0,0.0
1981-08-06 00:00:00-04:00,0.0870222049421365,0.0870222049421365,0.08659355342388153,0.08659355342388153,10528000,0.0,0.0
1981-08-07 00:00:00-04:00,0.08659355342388153,0.0870222049421365,0.08659355342388153,0.08659355342388153,9206400,0.0,0.0
1981-08-10 00:00:00-04:00,0.08659355342388153,0.08659355342388153,0.08659355342388153,0.08659355342388153,0,0.0,0.0
1981-08-11 00:00:00-04:00,0.08487895172396419,0.08487895172396419,0.08402164280414581,0.08402164280414581,71456000,0.0,0.0
1981-08-12 00:00:00-04:00,0.08273566064803382,0.08273566064803382,0.08230700343847275,0.08230700343847275,26275200,0.0,0.0
1981-08-13 00:00:00-04:00,0.08016375760208443,0.08016375760208443,0.07973510026931763,0.07973510026931763,27484800,0.0,0.0
1981-08-14 00:00:00-04:00,0.07930641629873142,0.07930641629873142,0.07844910770654678,0.07844910770654678,24192000,0.0,0.0
1981-08-17 00:00:00-04:00,0.07673372343041102,0.07673372343041102,0.07587641477584839,0.07587641477584839,18905600,0.0,0.0
1981-08-18 00:00:00-04:00,0.0750190913464739,0.0750190913464739,0.07416178286075592,0.07416178286075592,17001600,0.0,0.0
1981-08-19 00:00:00-04:00,0.07416179037697619,0.07416179037697619,0.07330448180437088,0.07330448180437088,20675200,0.0,0.0
1981-08-20 00:00:00-04:00,0.07416178286075592,0.07459043996537357,0.07416178286075592,0.07416178286075592,17113600,0.0,0.0
1981-08-21 00:00:00-04:00,0.06987527794764276,0.06987527794764276,0.06901796907186508,0.06901796907186508,41910400,0.0,0.0
1981-08-24 00:00:00-04:00,0.06515931647396415,0.06515931647396415,0.06473065912723541,0.06473065912723541,23072000,0.0,0.0
1981-08-25 00:00:00-04:00,0.06644600629806519,0.06687465764100878,0.06644600629806519,0.06644600629806519,40700800,0.0,0.0
1981-08-26 00:00:00-04:00,0.06558794998438874,0.06558794998438874,0.06515929847955704,0.06515929847955704,33600000,0.0,0.0
1981-08-27 00:00:00-04:00,0.06558794528245926,0.06601736943156446,0.06558794528245926,0.06558794528245926,25916800,0.0,0.0
1981-08-28 00:00:00-04:00,0.06901796907186508,0.06944662064799396,0.06901796907186508,0.06901796907186508,38035200,0.0,0.0
1981-08-31 00:00:00-04:00,0.06901796907186508,0.06944662064799396,0.06901796907186508,0.06901796907186508,40947200,0.0,0.0
1981-09-01 00:00:00-04:00,0.07330448180437088,0.07373313895243247,0.07330448180437088,0.07330448180437088,37027200,0.0,0.0
1981-09-02 00:00:00-04:00,0.07459045946598053,0.07501911095914567,0.07459045946598053,0.07459045946598053,19376000,0.0,0.0
1981-09-03 00:00:00-04:00,0.07158988741174893,0.07158988741174893,0.07073257863521576,0.07073257863521576,37475200,0.0,0.0
1981-09-04 00:00:00-04:00,0.0703039141601244,0.0703039141601244,0.06987526267766953,0.06987526267766953,15254400,0.0,0.0
1981-09-08 00:00:00-04:00,0.06816066363267788,0.06816066363267788,0.06773200631141663,0.06773200631141663,25446400,0.0,0.0
1981-09-09 00:00:00-04:00,0.06773200631141663,0.06816066363267788,0.06773200631141663,0.06773200631141663,30531200,0.0,0.0
1981-09-10 00:00:00-04:00,0.06816064566373825,0.06858929714847549,0.06816064566373825,0.06816064566373825,34809600,0.0,0.0
1981-09-11 00:00:00-04:00,0.06773193615646393,0.06773193615646393,0.06730328500270844,0.06730328500270844,17539200,0.0,0.0
1981-09-14 00:00:00-04:00,0.06558794998438874,0.06558794998438874,0.06515929847955704,0.06515929847955704,27686400,0.0,0.0
1981-09-15 00:00:00-04:00,0.06387334047443323,0.06387334047443323,0.06344468891620636,0.06344468891620636,19510400,0.0,0.0
1981-09-16 00:00:00-04:00,0.06258739846460652,0.06258739846460652,0.062158741056919105,0.0621587410569191,19353600,0.0,0.0
1981-09-17 00:00:00-04:00,0.060872762700424556,0.060872762700424556,0.06044410541653633,0.06044410541653633,19376000,0.0,0.0
1981-09-18 00:00:00-04:00,0.06087273731827735,0.06130138869991083,0.06087273731827735,0.06087273731827736,26320000,0.0,0.0
1981-09-21 00:00:00-04:00,0.06130136922001839,0.06173002618895375,0.06130136922001839,0.06130136922001839,49033600,0.0,0.0
1981-09-22 00:00:00-04:00,0.05830081640957731,0.05830081640957731,0.057872164994478226,0.057872164994478226,47420800,0.0,0.0
1981-09-23 00:00:00-04:00,0.057443507050434904,0.057443507050434904,0.05658619850873947,0.05658619850873947,28201600,0.0,0.0
1981-09-24 00:00:00-04:00,0.05658621065753622,0.05658621065753622,0.05615755915641785,0.05615755915641785,18300800,0.0,0.0
1981-09-25 00:00:00-04:00,0.04972697823795247,0.04972697823795247,0.04886966943740845,0.04886966943740845,34608000,0.0,0.0
1981-09-28 00:00:00-04:00,0.049298327416181564,0.049726984734212436,0.049298327416181564,0.049298327416181564,91728000,0.0,0.0
1981-09-29 00:00:00-04:00,0.051870230585336685,0.052298887708597024,0.051870230585336685,0.051870230585336685,94684800,0.0,0.0
1981-09-30 00:00:00-04:00,0.05229891091585159,0.052727562505805355,0.05229891091585159,0.05229891091585159,49996800,0.0,0.0
1981-10-01 00:00:00-04:00,0.05229891091585159,0.052727562505805355,0.05229891091585159,0.05229891091585159,61129600,0.0,0.0
1981-10-02 00:00:00-04:00,0.05658619850873947,0.05701485564134602,0.05658619850873947,0.05658619850873947,45046400,0.0,0.0
1981-10-05 00:00:00-04:00,0.05830084159970284,0.05915815052383742,0.05830084159970284,0.058300841599702835,43097600,0.0,0.0
1981-10-06 00:00:00-04:00,0.05830081640957731,0.05830081640957731,0.057872164994478226,0.057872164994478226,28358400,0.0,0.0
1981-10-07 00:00:00-04:00,0.06130136922001839,0.06215867743437362,0.06130136922001839,0.06130136922001839,38841600,0.0,0.0
1981-10-08 00:00:00-04:00,0.06344468891620636,0.06387334047443323,0.06344468891620636,0.06344468891620636,31091200,0.0,0.0
1981-10-09 00:00:00-04:00,0.06387333571910858,0.06473064449525595,0.06387333571910858,0.06387333571910858,54521600,0.0,0.0
1981-10-12 00:00:00-04:00,0.06601737439632416,0.0664460316261815,0.06601737439632416,0.06601737439632416,27350400,0.0,0.0
1981-10-13 00:00:00-04:00,0.06601737439632416,0.06687468313251989,0.06601737439632416,0.06601737439632416,44195200,0.0,0.0
1981-10-14 00:00:00-04:00,0.06258739846460652,0.06258739846460652,0.062158741056919105,0.0621587410569191,30979200,0.0,0.0
1981-10-15 00:00:00-04:00,0.06344468891620636,0.06387334047443323,0.06344468891620636,0.06344468891620636,29433600,0.0,0.0
1981-10-16 00:00:00-04:00,0.06301603196974831,0.06301603196974831,0.06258738040924072,0.06258738040924072,36467200,0.0,0.0
